9	2 October 2021	briscouver	Do it! A must watch	I am the first to admit I'm a lazy movie watcher and am not big on dubbing foreign movies or subtitles so when I kept hearing about Squid Game I was hesitant.This movie was amazing and was such a well written and interesting story.I've seen others bag the VIPs and I agree that was the weakest point of the show but hard to fault anything else.Can't wait for season 2.
9	20 September 2021	visionandyouth	Money and the human incentive	Solid drama with good story complexity and excellent character build up. Each episode is thrilling and heartwarming. Awesome series, one of the best series i have seen so far on netflix. Looking forward for Season 2.
3	7 October 2021	normanemailer	Dubbed version	Terrible voice actor in the main character. Childish. Stopped watching. Subtitles are better.
10	28 September 2021	ibrahimkhan-30185	Better then money heist	What a amazing series from start to end ,really no words .best movie or serie regarding games .Korea took it in extream beauty level .so much lessons to learn by this series .I enjoyed more then money hesit season 3.4 and 5 .thx to Netflix showing or making series like that .hates off Korea and Netflix.
1	14 October 2021	petercarlsson-92297	Totally pointless	Starts off pretty well in the first episode. Then it's just downhill and pointless. The ending make you regret you wasted nine hours on the crapIt turns out everything is dread, nothing has any meaning, and no one gets happy for anything. Doom, gloom and bad acting is all you get.
3	13 October 2021	shoppsi	This is a review of the first episode only...	...and I couldn't even finish it.Maybe it gets good; I don't know, as it has so much hype and good reviews.I just know it's not for me.The main character is so unlikeable that I don't care what happens to him. Maybe he grows as a character...he probably does, but I don't care enough to stick around to see.The acting is over the top. The main character pulls faces every two minutes. I've seen better acting in high school plays, but maybe a lot is missing in the translation.If I ever watch the rest I'll come back and write a better review but for now, this is a hard pass.
7	27 September 2021	xetaprime-64257	First Few Episodes a 10, Then...	I feel conflicted after finishing the series. After watching the 3rd episode I was hooked! Just absolutely amazing! A solid 10! I'm glad there were only 9 episodes. At this moment I'm not sure exactly when it started going wrong. I agree with others, the VIPs were awful and cliche. And regardless of how much you are into the game you wouldn't sit for hours with such heavy gold masks on! They were beautiful but completely distracting with the awful dialogue. The final episode was very disappointing. After winning the game, they throw him unconscious onto the street. I don't understand why they would stuff the bank card in his mouth. Makes no sense. Fast forward a year later and Gi-hun is a mess. He hadn't yet honored the promise he made to Kang about her younger Brother. Okay fine. And he finds out Il-Nam, the old man is still alive, which was good and bad. We never saw him die, but the reunion didn't work for me. Turns out Il-Nam is responsible for the game. Regardless, after he passes for real, Gi-hun appears to get his act together. He goes to a hair salon and dyes his hair bright pink! Why? I'm sorry I didn't find it funny or necessary. Then he visits and adopts? Kang's brother but dumps him and a load of cash with the dead 'Big Bad's' Mother! THEN it looks like he's going fly and see his son in the US but after an incident and a phone call he turns around with the look of- I'm headed back to the game? Maybe if this had been done differently I'd feel satisfied. But what started as a freaking great show, left a sour taste in my mouth. Sigh.
9	3 October 2021	honeybloggs-69648	BRILLIANT AND VERY ENJOYABLE	It was very well acted . The male lead was excellent . I did figure out the main twist in the storyline , earlier on. I'm eagerly waiting for series 2 .I've watched South Korean movies for a number of years and have always enjoyed them .Their series Kingdom is fabulous too . Hollywood needs to learn from South Korea how to make good movies and series .
4	30 September 2021	Arik_P	Good?bad?Good?bad?Good?bad?Good?bad?Good?bad?	Answer: Do not know. Binged through the 9 episodes .Mixed feelings mixed opinions , mixed reactions,Excessively brutal and violent yet all the brutality and violence hides a hidden agenda for everyone to interpret as he/she wishes. As I watched the English dubbed version with Hebrew subtitles I can only say that the subtitles often differed from the dubbed English ,hence i believe that the translated subtitles are more close to the original Korean version that the dubbing. The main character actors give a reasonable performance while some others should keep their day jobs.So is it worth watching?-See the Subject line. I would rate it 0/10 and 8/10 at the same time. Hence I am giving it a 4.
5	1 October 2021	hakra1	Completely overrated	A hype is a hype is a hype... and our actual societys' Zeitgeist. The series is far away from the mentioned "masterpiece". Its starts very good, the first 3 parts are very enjoyable, but then it goes down quite quickly. Everything is far too obvious, from the beginning everything is so clear, not one single surprise to the end, and as a big fan of korean cinema i was disappointed by the poor storyline, the bad dialogues and the overacting. Furthermore full of plotholes, another user already mentioned step by step the stupidities and logical mistakes. All in all nothing special.
6	13 October 2021	deothor	It was both exhausting and entertaining	My biggest problems was how main character has been portrayed. He was detestable. First 10 minutes of the show and I really, really, really wanted to punch the guy in the face and turn off the show.The show kinda uses dirty trick to make him less what he was portrayed as and more relatable. This effect was the strongest on 6th episode, Gganbu, which was also the best one out of all 9.In all honesty i had to force myself to watch first 3 episodes and they totally failed to hook me in. I only kept on watching because otherwise i'd feel like I wasted 3 hours for nothing. Sunk cost fallacy.I am kind of glad that I did. Kind of.At episode 5 things got slightly better. 6th was the best, the peak of the show and after that it was slow and weird fall. Yeah, episode 7, 8 and 9 were weird to say the least.The issues: The playgrounds and props look cheap. Director tried to imitate 'hunger games'... things (episode 7 onwards) but... boy, oh boy.. It's just bad. Fake blood was downright insulting.. While some scenes were brutally real. Like DUDE, decide. Want me to be grossed out with fake CGI blood stain, or puke my guts out?!The games are weird and some of them make little sense difficulty-wise, while others are made so unfair I just scratch my head "what was the point other than playing SAW movie on us?". Seriously some of those games a blender with nails and glass would be safer place than whatever they came up with.Ending, without any spoilers... Here's the thing: Koreans to my knowledge LOVE unhappy/sad endings. It seems they just need to be beaten down emotionally. I seriously do not remember the last Korean movie that didn't end up sad for the sake of sad. And because it's a 9-episode long show, the "sad ending" phase is stretched quite a bit. Not gonna lie, I did feel like my eyes got teary, but it was annoying, rather than earned.Should you watch it... Did you like saw (and/or dont mind gore)? If so, go ahead. Do you have netflix? If so... eh, sure.I wish i could just tell you to watch episode 6.. but without knowing the characters and their relationship... Eh it's either all or none case, sadly. I will definitely not bother with season 2 if we ever gonna get one.
8	18 October 2021	Yrrepk	79% -- Addicting with some problems	I cannot recall a show being more popular than this one. In fact, I haven't spoken to anyone that hasn't at least started watching this show. So, is it deserving of its popularity? Well, aside from the "real-world" episodes which were, at times, a complete snoozefest, Squid game is very addicting in that it's difficult to stop watching once you get going. However, I did have a couple of significant issues.Firstly, with few exceptions, players didn't advance because they were smarter or stronger or more strategic. They kept advancing because they were luckier. If you chose the wrong shape, you're dead. If you got unlucky with your team in tug of war, you're dead. If you lost in a game of pure chance with marbles, you're dead. If you chose to go early in the glass game, you're dead. This is all good and well, *until* the black-mask guy starts preaching about how equality is the "most important aspect" of the games. The games were far from fair, so just own it, and don't introduce this ridiculous idea about "fairness" being at all important.Next, I was disappointed that the detective served zero purpose to the story aside from interactions with the bad guys. We spent so much time with him and he, quite literally, accomplished nothing. I am 100% certain the detective is still alive because there's no chance they could make a main character that useless (I'll happily amend this review once his return is revealed next season). Finally, Jung-Jae's reaction after defeating Hae-Soo was just stupid. This guy has betrayed him 10 times by now (including attempting to kill him multiple times), and Jung-Jae's reaction is to, um, attempt to end the game and give up all that money?!?! He was about to kill him the night before, before being convinced otherwise, and now he just wants to give up all the money to save his life. Come on...
9	3 October 2021	phebychow	Must watch!	It becomes one of successfully Korean dramas. Besides the brutal element, the setting of each game involves lot of tactics, eg composition of the team, your partner, sequence etc.. which determine your success rate. There is nothing relevant to distasteful Saw game! Plus all of them participate in the game on a voluntary basis!Another thing I like most is about character development. All main characters' acting are excellent, and the supporting roles like snake tattoo, Pakistan contestants are also competent. It reminds me of Busanhaeng! However, these foreigners VIP acting are so embarrassing.Just a bit strange. Gi-Hoon personality setting difference before and after participating in the game is too much. In the past, he was kind of greedy gambler. However he suddenly ends up like a superhero with full of truth and justice. If you don't want to use the money, it's better to donate it. So comparatively Sang-Woo character is more consistent. All in all, I did enjoy it from the beginning till the end.
5	17 October 2021	eshmana	Lame	How is this currently on a score of 8.2? The lead character was SO annoying in the first 30 minutes that I switched it off and was then persuaded a couple of days later to see it through.It's not a patch on either Battle Royale or the American version of that, Hunger Games.It drags on and on and on, and the ending is just flat.Watch it if you must because of the binge/hype value, but it has little to offer any serious film buff.
2	8 October 2021	gnatsong	There Are some wonderful Korean series.	This isnt one of them. There were some great characters, but sadly, they were wiped out til only the dregs remained. They dregs weren't much better than the English speaking vips that had to be the most poorly cast actors in the history of the universe. The end was fitting. Bleak. The movie was bleak. Bleak can be good, but there needs to be a point. There wasn't one here. I cared not a lick about those that remained. This was a terrible waste.
9	22 September 2021	mrvino15	some of the best acting I've seen	Regardless of the plot, subject matter, etc, this was overall some of thee best acting I've ever seen. Keep in mind I'm disregarding the VIPs lol. But this movie is making me feel things I absolutely did not expect at all going into this, lol. I feel "truth" from almost every main cast member. Honestly, it's a brilliant performance and, if it were a movie and shot to be a movie, I'd see it making waves in American mainstream similar to Train to Busan. A+++ to the actors, wow, the character arcs in this are awesome to watch.
10	3 October 2021	scarlettimogen	Something different for a change	Great show. Brilliant acting. Apart from the VIPs who thankfully had a small part otherwise they could have overshadowed a fantastic show. The bureaus are great screenwriters and I hope this introduces people to the brilliance of Korean filmmaking (start with Train to Busan!)
8	2 October 2021	SofiCastle	This is really worth it	If you are wondering if this show is worth of all the hype, it is.Just a few flaws for me: the cop sub plot feels silly; and as usually in korean dramas, when they need white characters (the VIPs here - by the way, could you imagine a US show were all the villains would be POC?) they cast the same bunch of untalented dudes. Their acting is so bad that i really wonder if they are truly actors or if there are just white dudes livng in Korea.
10	24 September 2021	ggcarbone	W10W - W10W	If you liked any Black Mirror episode, imagine this series is 10 times better. Perversion, simplicity, emotion, action and drama, all in 1 package. A must watch.
8	24 September 2021	ethanjjacobs	Great show	Really good show and I enjoyed most of it, all the main characters were great and the acting was also great, the only problem I had was the VIPs, they were really weird and for such a good show you'd think they could get better actors for these characters. I also think the ending could have been better.Other than that I really enjoyed the show and it's probably one of the best Netflix originals, and the best I've seen this year.8.2/10.
8	14 October 2021	alandeza	Amazing show	This was a show that I felt loved up to the hype. The concept was a brutal, with the end result being so heartbreaking. My only gripe was that by the last few episodes I was starting to tune out a bit. Other than that, this show gets a big recommendation.
8	18 September 2021	fonnyhariyanto	you should watch until the last episode	Honestly, i skipped the story of the player's background. But when the game began to play with all the gripping game stage, its excited me. This serial is a mix between the Hunger Games and Saw. You'll never expect whose the boss of all deadly games, if you already watched Saw movies, then you'll know.
3	24 September 2021	yeolit	Shallow plot seemingly mimicked from other series	Been an avid reader and viewer of several survival games, thriller and suspense series, this series is so predictable and draggy it really feels painful at some points. A 1 minute dialogue can get dragged to a 10 minutes dialogue with simple shouting, gesturing and lots of unnecessary activity.Even though the premise is supposed to be on the real world, it is seriously not realistic. Too much plot armor, plot holes, character personality inconsistencies, unexplained events and so on. It's basically for people who like plot twists but do not think whether it is consistent or reasonable. But one thing holds true, plot armor is stronger in this series than most of the ludicrous manga/ anime/ K-drama/ movie etc. Etc. Series I have seen.As I was browsing around, I found an article saying that the initial inspiration for Squid Game came from an unnamed comic book. Ahh, now I see why. It's basically a typical death survival game plot but heavily tweaked to reflect South Korean culture (unaccepting of foreigners, high household debt, the belief that women are inferior to men etc.And that is why the storyline is inconsistent, choppy, have plenty of plot holes and plot armor in a lot of sections. Because the production crew does not let its characters tell a story, and there was much "micromanagement" in order to produce the desired results.It could have been much better, but it's really boring from Episode 6 because it suddenly became incredibly inconsistent, which also made it incredibly predictable. This is where the "micromanagement" starts being especially prominent.Overall, it started out great, but went downhill quickly, especially from episode 6.Oh, and Squid Game is a clickbait title. I guess the production crew wanted to draw interest to traditional South Korean games eh? Maybe this film is partly an introduction of South Korean childhood games and social culture to the world. Even the North-South Korean dispute was touched upon, but more in the sense of the difficulties of the detractors.In summary, too much agenda, too little plot.
6	27 September 2021	jon_hsieh	Great start, bad finish.	The production was done quite well. Love the direction. Cinematography was on point. Actors did a good job. That being said the story really starts to take a turn for the worst towards the end. Branched storylines resulted in dead ends. The failed attempt at trying to be artistic and deep was quite cringe worthy in the finale. Would i watch S2? 50/50.
1	15 October 2021	ashishbgm	Writer and Director of this show are psychopath	This series is so dark. Avoid if possible. Writer is seriously messed up, you can feel the negativity while watching this show. To know the question" Who are you" you better turn inward.
9	2 October 2021	spainahmad	Probably the best show in 2021!	I loved everything about this show, very engaging and stressful, yet it depicts human emotions to the fullest. Gambling on a horse race will never feel that easy anymore.
8	12 October 2021	tifa4evr	Fantastic story and brilliant direction with only one tiny problem...	I have no complaints about the story of Squid Game or the violence and gore in the story, it's actually done rather tactfully throughout, showing just enough here and there to make it worthwhile and fun to watch.The acting is top form in all respects, every portrayal is perfect and heart-wrenching in places in both how perfectly its shown and how decent it's made .Even the sets are painstakingly jarring and off-putting, that. "relativity" style primary colour hallway set is so jarringly off-putting and decently alluring at the same time, I knew on first seeing it that I'd love the set decoration and propworks.So why after all this gushing for how wonderfully amazing this is am I not giving it a 10/10?Because I want this series to be literally just this, a 9 episode story of a down-on-his-luck man with decent ambitions who goes through hell only to come out on the other side as a hero.But that ending man, that ending...the sequel bait in it is thick as 10 week in the snow syrup. And I don't want that, I don't want Gi-hun to become some warrior trying to take down the international Squid Game people. Let this be the amazing single season it is that shows even the lowest man can become something amazing when given the chance.
1	8 October 2021	cujorocky	Huh???	This show is a farce. The acting is Atrocious!!!!!! How is this drivel getting such high reviews???? It's terrible, its awful.
8	6 October 2021	mosquitocyn	Dark and disturbing interesting watch	It's a watchable series but not something that will make me watch a season 2. The cast is great, acting is good (except for the English speaking VIPs wearing masks). The personal stories of the contestants and how they interact between each other make the series more human than just a survival game. It does get bloody and somewhat violent as most survival game films do. So, one season is good enough for me.
10	27 September 2021	brainsmasher-66	And now for something different?	Very original, very strange. I like strange. Ooh look at this, it is so cute and harmless like a puppy until it bites off your index finger.
9	18 September 2021	Almost_Soldout	Decent Korean show	I am at the 3rd episode in a row! This is really entertaining in a good manner of modern Korean mystery dramas. Well done, usually I am quite skeptical about Netflix shows but this one is truly good one. Enjoy!
5	7 October 2021	ThatAnimeSnob	A dumb variant of death games	This show got a lot of buzz when it came out and after a lot of people pressuring me to tell them what I think about it, I did so. It isn't very long and it manages to keep you wanting to see what comes next, so in case you are looking for something thrilling you can marathon in a single day it's a good choice. That's what I did and I had a lot of fun with how stupid it was. Sure, it's a death game type of show, which means you are watching it for the spectacle of people dying by the hundreds over petty reasons. This doesn't mean they don't need to have a decent plot you can follow without eyerolling all the time. I don't expect a good reason for why the police don't get suspicious when hundreds of people disappear at once or the banks don't care when a poor man's account all of a sudden has a ridiculous amount of money. It is the structure of the games that make you dumber the more you think about it.For starters what kind of a game doesn't let you know the rules and the penalties before beginning to play, so you will know what is at stake? Half of the players got killed in the first game alone because they panicked when they saw they kill you when you lose. This wouldn't have happened if they were told elimination means death. It doesn't matter if we the audience knew it was. The characters in game didn't. When you see people getting shot to death right next to you and you weren't told why beforehand, running away to hide is a completely normal reaction.Also you can't have the frontman saying the game is fair and everyone has the same chances of winning when there is clearly favorism and nepotism. The second game is randomly easier for some players and harder for others. The protagonist is given a lot of aid in the third and fourth games just because the organizer liked him. Not to mention how they tell them at first the winners can share the money amongst them and midway they change it to only one can stay alive and get all the money for himself.Without fair play it was impossible to care about any of the characters. Whenever they show their personal lives it feels like vapid emotional manipulation, since you are never given any reason to assume they can win because they deserve it. They are killed at random. The best parts are when they can use some sort of strategy or to indirectly cheat the rules, but those moments are not many and don't matter in the longrun since the winner was predetermined. Not only that, the last episode desperately tries to offer social commentary and to be deep about humanity and kindness. It all falls flat on its face because it's too late to do anything about it, it is told to the predetermined winner, and is told by a guy who was fooling around and then pretended to be dead.This show is often compared to Kaiji and although there are similarities it is nowhere near as good. Over there the players were told what is at stake right away and there was a lot more strategy and deception instead of gory deaths based on luck. Losing didn't mean death and you could retry to play. Squid Game is a dumb variant of death games and comes down to shocking deaths, hollow drama, and vapid criticism of capitalism. As such it's nothing special in the longrun.
9	10 October 2021	jonathan1995-746-926939	Liked this one a lot	If you liked Alice in Borderland then this is a good bet! Likable (well most of them) characters, suspenseful and just a fun concept in general.
7	4 October 2021	11ovz11	This was fun!	I found this drama to be well executed and entertaining.Were there bad plot holes?Yes.Did the VIPs episode suck?Yes.But did that hinder the overall series?No.Because, this drama, despite its gruesome violence, is pretty light. It doesn't have a deeper message nor a plot that makes you stop and think a lot. At one point, it's just a game and you even stop feeling for whoever that dies.Pros:Good actingThe childish games with a twist were funLight plot, easy to follow.Uncomplicated charactersStellar castCons:VIPs episodePoliceman's story line, how he gets into a highly secured center being undetected was unrealistic, also how come his phone battery lasted for 6 days without dying?Characters did not have much depth (except for the girls and Ali)Anyway, I have been watching kdrama for a while now, and I should say Squid Game is not the best kdrama I have seen. But it definitely is not the worst. It's a fun ride. With awesome OSTs and BGs. Everyone should check this out.
7	18 October 2021	Zerbey	Thought provoking.	I have to hand it to the Koreans, the two things I've seen from there both had very similar dark themes - the other being "I Saw the Devil". Both of which are truly disturbing pieces of art, but you can't help but keep watching to see what the conclusion may be.The show raises some interesting questions about human nature and what drives us to do the awful things we do to one another, and you can't help but wonder if such a shadowy society producing a game like this for wealthy clients really does exist somewhere. Either way, it's a very clever concept and masterfully done.I do hear that the subtitles to English are not always accurate but I don't speak Korean so cannot comment on that. Even if they're not, I was able to follow along and I'm hoping I didn't miss too much of the plot.
10	16 October 2021	xanderlm	Amazing show!!	Absolutely amazing show. The plot is not predictable which I find very intriguing. Kudos to the creators because this show, it hits on key fundamental aspects that are overlooked in society. Not only does this show keep you hooked, but it has also made me sit back and ponder on societal interactions as a whole. With all of the negative feelings that circulate in our world today this show is most certainly worth the time and has been the most impactful one I've seen to date. There are some gory scenes for those who need a trigger warning but all in all I highly recommend this show to anyone for the impact that it has on you. It's much needed perspective growth that more people should delve into.
8	9 October 2021	mertafor	Top notch show	As in the title says, this show is great. Already people made detailed comments and I won't have anything futher to add. But I'd like to point out two things.First one is complaints about predictability. I strongly disagree that view. Until the last second of the game, you'll be wondering who is going to be the winner. Because the balance between characters is consistenly changing thanks to great storytelling and it makes you reconsider who deserves to win during the entire show.Second thing is apparently people annoyed by the performances of VIP actors. It's true, VIP actors are really b type movie actors yet they have very short amount of screen time. Therefore it doesn't affect the overall experience in my opinion. If you're a person who has watched many other asian productions like me, it won't be a problem at all. Whenever a British or American actor is being seen on Asian movies (both chinese and Korean), you'll find their performance laughable anyways. Actors here reminds me IP Man 2. Regardless this is not a serious issue to lean on.In short, don't miss it out and believe the hype. Definitely deserves to watch.
9	12 October 2021	jannikpeveling	Love Korean thriller & drama	I put it on my watchlist because I absolutely love korean thrillers. I love the style and the type of writing the screenplay of almost every korean thriller and drama. Then I went to vacation and when I came back the hype about this series was incredible. I hope that more people love korean movies and series now as much as I do. Very nice, didn't disappointed and is as good as I expected when putting it on my watchlist.
2	13 October 2021	rrkawase	Hunger games revisited	Nothing more than a Korean version of hunger game with some cheap metaphors to criticize capitalism, democracy, ethics etc. Terrible acting, cliche dialogues and predictable scenes that drag for minutes and minutes.Probably enjoyable for a disturbed teenager boy, Anyone else with any common sense will find a completely waste of time.
10	25 September 2021	premmgor	Movie Premyy Honest Review	One of the well-made, and original shows. The highlights: its writing, creative direction, Large and beautiful set design, character developments, and an uncovering of the truth of Humanity. Though it is not for faint-hearted people as it is brutal and disturbing in many ways still A masterpiece that every movie premyy should watch. Highly Recommended! ❤
10	12 October 2021	farhanazhari05	Best Korean Series, I Ever Watch!	Squid Game is a Death Game Series, It's Looking Familiar be like Alice in Borderland, Actor & Atress is Very Good, Music is Amazing, My Favorite Round is Red Light, Green Light & The Man with the Umbrella, And The Series has Most Viral on TikTok, Instagram, Facebook, Twitter & Youtube. The Series, I Giving 10 Star, I LOVE IT!Rating: 10/10.
8	27 September 2021	maytekinaliyeva	Good, but...	If we eliminate the uselessly prolonged dialogues and VIPs, it was a solid show. And when I say eliminate, I mean eliminate no pun intended ))))
1	29 September 2021	hdsimmons	Absolutely atrocious	First I hate not having the option of listening in the original language with English subtitles. No option other than dubbing...my absolute least favorite way to watch. Now, the acting, or rather overacting big time. The main protagonist is an absolute waste of space and acts like Jerry Lewis on acid! The overacting and drivel dialogue makes it a ZERO, but not possible here.
2	6 October 2021	ricardo-consonni	Well-made, but slow paced	This show has a great script, excellent actors, but fails to keep the viewers interested, because it is really slow. I often have the feeling that many scenes are there just to make the show longer, adding very little to the plot. This show could easily have 6 episodes, and that would improve a lot its entertaining value.
8	10 October 2021	sn-shinde2006	It is too addictive worth binge watch!	What's Good- Yes, concept and plot of this survival drama is not a new thing, but the way it conveys with conviction has no match.It is high intense drama of human emotions like fear, greed, worrying, anxiety and humanity. Like in 'parasite', it again shows social inequality issues of South Korea.The series is a high-quality work and It's visuals are strong to build suspense very effectively.Recommending to watch original Korean audio with English subtitles. And yes, it can be addictive one to binge watch!
9	6 October 2021	helghast-1337	A great binge watch. Have to agree with the VIPs	The show is a must watch. Would have made it a 10 were it not for the VIPs. I don't understand why they came into the show so late. You figure they would have liked to see it from the beginning to quench their thirst for seeing people suffer but they didn't. They should have just cut them out of the script. Otherwise an excellent series.
10	27 September 2021	teenydutton	New creative series!	I caught this on Netflix and it was a phenomenal series! I wasn't even sure I would like it but I ended up loving it! This is a creative storyline that gets pretty twisted but they were still able to add in some real sentimental parts that were surprising. Also has some mind blowing twists in it. Be prepared episode 6 is a rough one. I couldn't believe how much you end up liking certain characters so when those certain ones were eliminated it gets really upsetting.This ended where they could do another season so I looked it up to see if there were plans for it but there isn't yet. I read the director actually wrote every episode himself on top of directing it. He said if he does do another season he would use a writers table asks other seasoned directors.Do not miss out on this series!
4	13 October 2021	aldo-64339	BTEC Black Mirror	What's with all the hype??My biggest problem with this are the characters. I just don't care for them, very two dimensional and not very well drawn.The concept is nothing ground breaking. Seen it done before and better. Also don't bother with the dubbed audio, you'll end up laughing.Found myself bored in quite a few of the episodes also.Overall, I just didn't care, not the worst thing I've ever seen but nowhere's near worthy of the hype it received.
10	6 October 2021	ajaynkumar	Amazing show must watch now	After money heist its next amazing bog thing on netflix ..from above it looks like only thriller but actually its a fulll package u need to must watch ...foled with emothoon and every thing that one wants in the show.
6	25 September 2021	rallder19	What the hell was this..?	I get the premise.. I get the idea.. I just don't get the acting. You have characters acting super goofy at times and then super serious at other times.. like, not on a real world scale but a comical scale.. it's like watching Jim Carrey switch from Ace Ventura to Keanu Reeves' John Wick (in the beginning of the first one).. how are you gonna have a goofy nerd making absurd faces and dancing around like and idiot some badass later on? It makes no sense.. certainly have never witnessed this in any human behavior I've ever seen. It's like they wrote the part for 4 very different people and then combined it into one.. I give it points for originality but I hated the characters. They all could have died and it would have probably turned out better.
10	21 September 2021	awfulketchup	Perfection!	Squid game is what I can only describe as an evolution of the Battle Royale genre, what I mean by that is that you have a premise of putting x people into a deathmatch situation where only the best or luckiest individuals can get out alive. This heavily reminds me of Gyakkyou Burai Kaiji: Ultimate Survivor (Anime) and another movie called As the gods will, but this series did something quite unique and unthinkable which deconstructs many tropes and cliches.Honestly this is very well made, You get to feel for everyone's struggles and motivations to the point where it becomes relatable.I highly recommend you to give it a watch!
8	14 October 2021	ilpo-surokivi	Not for the squeamish	There's a lot of blood and violence in my opinion. I often wonder which is the more accurate one. Does blood gush out if a bullet pierces a person and how much. Is it like tiny not visible droplets that couldn't be caught on camera and then there's blood pouring from the wound I doubt it's a splatter fest.The social commentary was elsewhere too but I found the voting scene most fascinating. How half of the players wanted to get the money and risk their life. I get that many of the players were desperate but can't these people get even a litt paying job rather than play in the squid game. I'll rather work at a McDonald's than risk my life.
10	18 October 2021	Humphreywashere	It is a story masterfully told- of redemption, of human frailty	I was very surprised by the quality of the storytelling. This story is like a parable, like Greek mythology, a simple story with a message, to make a point that life is not fair. We are not all equal, luck plays a big part in our successes and failures, and ultimately we are in a state of stupor going about our daily rituals, seeking something we don't have, driven by greed which in turn is driven by the desire to have fun and escape boredom, and some of us will do anything if we are given permission to do it and are rewarded for it. This story of humanity is universal, and can be told in a million different ways. The Squid game tells this story in its own way.I think people are horrified at what humans can do to another person, but history has shown us that time and time again, most people are capable of the most awful things if they are scared, alone, are at one point powerless, and then at another point, given power and rewards. It takes a very special person to rise above this. Very special indeed. And if you think you are that person, you are most likely mistaken. This is why the ending of this series is so unpredictable, because out of the ashes, from the depths of despair, can arise a person who is not compelled to be bound by the arbitrary rules set by the powerful, someone who makes all the difference to others, who can see the truth, at last. It is no accident therefore that the writers have juxtaposed religion here and there and 'Jesus?' is asked at the right moment. Very clever in all respects. Thank you to all involved.
4	6 October 2021	shudson-53380	Too weird	Good idea and first episode but by episode 4 i'd had enough. Too weird, violent and unlikeable characters.
8	5 October 2021	charliemouse-06733	Pasolini did better on the subject ...	It's really nice esthetically pleasing. But you have to like testosterone movies sadistic and so on . So yes Pasolini did better with.salo 120 days of salo ..But new generation forgot about this....
7	10 October 2021	cupid_shot_you	First 6 eps were great, last 3 were lame	1-6 built strong momentum.Ep 7 brought in talkative bad English speaking actors that completely killed the mystery and the momentum the show was building. The show would have been smarter to keep them all silent and have them look tough and mysterious. The moment they started opening their mouths and started walking, they looked and sounded like average American Joes with average intelligence and an average strut. The show died there.Ep 8 Predictable progression, predictable ending, boring.Ep 9 total waste of time. Just drags on for too long.
9	2 October 2021	adotson-98233	A truly engaging, and horrific look at reality	"Squid Game" is one of the best Netflix shows to come out in a long time. It's a truly twisted yet inventive show filled with amazing performances and terrifying situations.This show truly kept me engaged throughout all its 9 episodes. The characters are absolutely amazing. Each character is truly fleshed out in their own ways making you care about some yet hate others. The acting is amazing. Each actor gives a commented, realistic, and terrified performance, and it feels real. The games too are very fun to watch. Some are quick and fast, while others are slow and terrifying. It's a very inventive premise for a show. Also the show truly made me cry. It's a show that succeeds at making you love characters too much. And that will result in you crying at certain things that happen in the show. The show also just has a real look at what it's like living in debt. It's makes you think whether it's worth it to risk your life to get money.I have but ONE little issue with the show. The first 2 episodes are just a little slow. I feel that they could've been better paced, but that's it."Squid Game" is a truly amazing show that has amazing performances, fleshed out characters, a real look at reality, and a premise that's so creative that it's almost impossible to enjoy.
6	11 October 2021	ginlabgainz	Fun but the plot makes no Sense	Ok..it's entertaining for sure...but plot wise it does not make sense..at the end ( spoilers). It's about how can they treat people the way they do.. forgetting the fact the contestants chose to be there and could leave anytime they liked..they knew the rules and decided to play ..so why the suddeb blame on the host of the games?..all in all it's fun.. expect a few remakes from bigger better film studios..
10	2 October 2021	computer2computer	A tip, more than its being a review	When you watch S01E06 ("Gganbu"), make sure you have a box of tissues next to you... and preferably also somebody to hug.
10	3 October 2021	Valentijn78	A bloody masterpiece	Squid Game has a very high body count, and lots of gore to go with it. But even while the blood is spattering, the focus is on the characters, their relationships with each other, and the mysteries they're unraveling. The attention to detail in every aspect of the series elevates it from enjoyable and entertaining to truly exceptional.The sets in the Game are mostly simple, with a childish surreality. Yet also artfully designed for the impact that they have, and exquisitely memorable.Usually when the acting is good, we don't notice or think about it. But there were several times that actors displayed their emotions which such perfectly controlled subtlety that you have to stop to admire it: the uncontrollably trembling chin of an actor pushing himself to the edge of tears to do honor to the scene, or an actor's blank face with the character's emotions "betrayed" by only the twitching of one eye.Needless to say, the directing and production must have also been top-notch to create these scenes and put them together to tell such a simple but compelling story. The emotional impact is also carefully crafted: somehow, in the midst a huge number of violent deaths, the audience is left sobbing for half of an episode as both developed and undeveloped characters face impending death.And ultimately, there is a fairly clear moral to the story. But that will have more impact if it's seen and felt, instead of described here.
8	1 October 2021	mitchlb452	Really Good Until The End	Very very minor spoiler. The show as a whole was phenomenal, and I'd recommend it to almost anyone, but the ending was weak. The second half of the last episode honestly weakened my rating by two full stars. Still worth it though.
7	29 September 2021	yooniverse	Shockingly good thriller, ending a bit weak	A battle royale-style concept that's been done many times in different forms (e.g., Alice in Borderland, 3%, Hunger Games, etc.), but there's just something in the way that Korean artistic style makes even the most cliched story lines interesting again. The first episode felt a little sluggish, but gets going by the end, and boy does it get going!The show is thoroughly enjoyable and gripping to watch, but gets predictable towards the end. Not only that, I think the writers ran out of shocking novel ideas about how to stage the namesake game in the end. But by then, you may just appreciate the relief of a straight-forward conclusion.Definitely binge-worthy! Though they could make a sequel/season 2, I don't think they should--it doesn't really need it, nor leaves you wanting more.
